date,stock,strategy,operation,price,size,capital,profit_gross,profit_net
2021-09-28,MSFT,SMAStrategy30,SELL,279.89341673736834,-38,110415.9148433185,,
2021-09-28,GOOGL,GoldenCrossStrategy1030,TRADE_CLOSE,,0,110415.9148433185,1661.899796754038,1661.899796754038
2021-09-28,GOOGL,SMAStrategy30,TRADE_CLOSE,,0,110415.9148433185,-147.68051924714482,-147.68051924714482
2021-09-28,GOOGL,SMAStrategy10,SELL,137.61522900485204,-79,110415.9148433185,,
2021-09-28,AAPL,SMAStrategy10,SELL,140.10222299723426,-78,110415.9148433185,,
2021-09-28,MSFT,SMAStrategy10,SELL,279.89341673736834,-38,110415.9148433185,,
2021-09-28,AAPL,SMAStrategy10,TRADE_CLOSE,,0,110415.9148433185,-169.35470994147897,-169.35470994147897
2021-09-28,MSFT,SMAStrategy10,TRADE_CLOSE,,0,110415.9148433185,-309.3925395454121,-309.3925395454121
2021-09-28,GOOGL,SMAStrategy10,TRADE_CLOSE,,0,110415.9148433185,-168.53656944987975,-168.53656944987975
2021-10-07,MSFT,SMAStrategy10,BUY,285.08948870249446,39,110922.12670802744,,
2021-10-07,GOOGL,SMAStrategy10,BUY,137.850443401675,80,110922.12670802744,,
2021-10-08,AAPL,SMAStrategy10,BUY,140.86509243785557,79,110630.30756827866,,
2021-10-13,GOOGL,SMAStrategy10,TRADE_CLOSE,,0,111152.59280661604,-118.26713819308452,-118.26713819308452
2021-10-13,AAPL,SMAStrategy10,SELL,138.13641006788947,-79,111152.59280661604,,
2021-10-13,GOOGL,SMAStrategy10,SELL,136.37210417426144,-80,111152.59280661604,,
2021-10-13,AAPL,SMAStrategy10,TRADE_CLOSE,,0,111152.59280661604,-215.56590722732145,-215.56590722732145
2021-10-14,GOOGL,SMAStrategy10,BUY,138.42808787011938,81,111881.93527293437,,
2021-10-14,MSFT,SMAStrategy30,BUY,288.9817603776688,38,111881.93527293437,,
2021-10-15,AAPL,SMAStrategy10,BUY,140.61082264449493,79,112829.07517702869,,
2021-10-15,GOOGL,SMAStrategy30,BUY,140.55251849051083,79,112829.07517702869,,
2021-10-19,AAPL,SMAStrategy30,BUY,143.77961939322623,79,114509.87910891784,,
2021-10-19,MSFT,GoldenCrossStrategy1030,BUY,297.80937465142074,38,114509.87910891784,,
2021-10-25,GOOGL,SMAStrategy30,SELL,136.51849946532073,-79,118501.88714958986,,
2021-10-25,GOOGL,SMAStrategy30,TRADE_CLOSE,,0,118501.88714958986,-318.6875029900183,-318.6875029900183
2021-10-25,GOOGL,SMAStrategy10,SELL,136.51849946532073,-81,118501.88714958986,,
2021-10-25,GOOGL,SMAStrategy10,TRADE_CLOSE,,0,118501.88714958986,-154.676660788691,-154.676660788691
2021-10-27,GOOGL,SMAStrategy30,BUY,138.35958967330268,85,121178.1955319978,,
2021-10-28,GOOGL,SMAStrategy10,BUY,146.03114674370437,83,122948.64004587385,,
2021-11-02,AAPL,SMAStrategy10,TRADE_CLOSE,,0,126267.34710944946,377.8195825950787,377.8195825950787
2021-11-02,AAPL,SMAStrategy10,SELL,145.39334900645795,-79,126267.34710944946,,
2021-11-03,AAPL,SMAStrategy10,BUY,147.08534391435344,86,128048.13076279554,,
2021-11-10,TSLA,SMAStrategy10,SELL,336.8033447265625,-44,121715.47468064222,,
2021-11-10,TSLA,SMAStrategy10,TRADE_CLOSE,,0,121715.47468064222,3746.0136108398438,3746.0136108398438
2021-11-11,GOOGL,SMAStrategy10,TRADE_CLOSE,,0,121903.13855950168,-53.13459000012418,-53.13459000012418
2021-11-11,AAPL,SMAStrategy10,SELL,145.89937206123298,-86,121903.13855950168,,
2021-11-11,MSFT,SMAStrategy10,SELL,319.92647604907563,-39,121903.13855950168,,
2021-11-11,GOOGL,SMAStrategy10,SELL,145.39097096057034,-83,121903.13855950168,,
2021-11-11,AAPL,SMAStrategy10,TRADE_CLOSE,,0,121903.13855950168,-101.99357936835986,-101.99357936835986
2021-11-11,MSFT,SMAStrategy10,TRADE_CLOSE,,0,121903.13855950168,1358.6425065166654,1358.6425065166654
2021-11-15,MSFT,SMAStrategy10,BUY,326.0014764927282,37,121640.66303284859,,
2021-11-15,GOOGL,SMAStrategy10,BUY,147.78388336285937,82,121640.66303284859,,
2021-11-15,AAPL,SMAStrategy10,BUY,147.28040751304476,83,121640.66303284859,,
2021-11-16,AAPL,SMAStrategy10,SELL,146.8592730453793,-83,122654.57728484848,,
2021-11-16,AAPL,SMAStrategy10,TRADE_CLOSE,,0,122654.57728484848,-34.95416081623381,-34.95416081623381
2021-11-17,AAPL,SMAStrategy10,BUY,147.89745943010328,82,123649.18685974895,,
2021-11-19,TSLA,SMAStrategy10,BUY,366.2900085449219,34,126546.15210022747,,
2021-11-23,GOOGL,SMAStrategy10,SELL,145.05698650074015,-82,124830.91848388874,,
2021-11-23,GOOGL,SMAStrategy10,TRADE_CLOSE,,0,124830.91848388874,-223.60554269377593,-223.60554269377593
2021-11-26,MSFT,SMAStrategy10,TRADE_CLOSE,,0,122353.39759970305,-92.13308582776665,-92.13308582776665
2021-11-26,MSFT,SMAStrategy10,SELL,323.51139309197777,-37,122353.39759970305,,
2021-11-29,TSLA,SMAStrategy10,TRADE_CLOSE,,0,124655.89327955554,24.026611328125,24.026611328125
2021-11-29,GOOGL,SMAStrategy30,SELL,142.92012308902753,-85,124655.89327955554,,
2021-11-29,TSLA,SMAStrategy10,SELL,366.9966735839844,-34,124655.89327955554,,
2021-11-29,GOOGL,SMAStrategy30,TRADE_CLOSE,,0,124655.89327955554,387.6453403366121,387.6453403366121
2021-11-30,GOOGL,SMAStrategy30,BUY,143.92106736043897,86,124872.59667820818,,
2021-11-30,TSLA,SMAStrategy10,BUY,381.4566650390625,32,124872.59667820818,,
2021-12-01,GOOGL,SMAStrategy30,SELL,142.92015005272097,-86,123604.04147239063,,
2021-12-01,GOOGL,SMAStrategy30,TRADE_CLOSE,,0,123604.04147239063,-86.07888846374783,-86.07888846374783
2021-12-02,TSLA,SMAStrategy10,SELL,366.35333251953125,-32,123278.29185386036,,
2021-12-02,TSLA,SMAStrategy10,TRADE_CLOSE,,0,123278.29185386036,-483.306640625,-483.306640625
2021-12-03,MSFT,SMAStrategy30,SELL,321.2278467405146,-38,122832.22871652334,,
2021-12-03,TSLA,SMAStrategy30,TRADE_CLOSE,,0,122832.22871652334,6389.600830078125,6389.600830078125
2021-12-03,MSFT,SMAStrategy30,TRADE_CLOSE,,0,122832.22871652334,1225.3512817881406,1225.3512817881406
2021-12-03,TSLA,SMAStrategy30,SELL,361.5966796875,-48,122832.22871652334,,
2021-12-08,GOOGL,SMAStrategy30,BUY,146.48966913877248,85,125446.8595524559,,
2021-12-08,MSFT,SMAStrategy30,BUY,324.44021120612,38,125446.8595524559,,
2021-12-08,MSFT,GoldenCrossStrategy1030,SELL,324.44021120612,-38,125446.8595524559,,
2021-12-08,MSFT,GoldenCrossStrategy1030,TRADE_CLOSE,,0,125446.8595524559,1011.9717890785723,1011.9717890785723
2021-12-08,MSFT,SMAStrategy10,BUY,324.44021120612,38,125446.8595524559,,
2021-12-08,GOOGL,SMAStrategy10,BUY,146.48966913877248,85,125446.8595524559,,
2021-12-10,MSFT,SMAStrategy30,SELL,324.12098743855466,-38,126383.46354484755,,
2021-12-10,MSFT,SMAStrategy30,TRADE_CLOSE,,0,126383.46354484755,-12.130503167483198,-12.130503167483198
2021-12-13,MSFT,SMAStrategy30,BUY,329.636149025462,38,125268.94343107432,,
2021-12-14,GOOGL,SMAStrategy30,SELL,142.88838224618928,-85,123914.55452429534,,
2021-12-14,GOOGL,SMAStrategy30,TRADE_CLOSE,,0,123914.55452429534,-306.1093858695723,-306.1093858695723
2021-12-15,GOOGL,SMAStrategy10,SELL,142.33355877435457,-85,124676.13399470525,,
2021-12-15,MSFT,SMAStrategy10,TRADE_CLOSE,,0,124676.13399470525,-246.34468685310742,-246.34468685310742
2021-12-15,MSFT,SMAStrategy30,TRADE_CLOSE,,0,124676.13399470525,-443.79032398810205,-443.79032398810205
2021-12-15,MSFT,SMAStrategy10,SELL,317.957456288933,-38,124676.13399470525,,
2021-12-15,MSFT,SMAStrategy30,SELL,317.957456288933,-38,124676.13399470525,,
2021-12-15,GOOGL,SMAStrategy10,TRADE_CLOSE,,0,124676.13399470525,-353.2693809755226,-353.2693809755226
2021-12-16,GOOGL,SMAStrategy30,BUY,146.0668412565775,85,122708.65874170899,,
2021-12-16,GOOGL,SMAStrategy10,BUY,146.0668412565775,85,122708.65874170899,,
2021-12-16,MSFT,SMAStrategy10,BUY,324.8272760169912,38,122708.65874170899,,
2021-12-17,GOOGL,SMAStrategy10,SELL,141.43136775160448,-85,121958.88046747289,,
2021-12-17,MSFT,SMAStrategy10,SELL,310.4780795572505,-38,121958.88046747289,,
2021-12-17,AAPL,SMAStrategy10,SELL,166.43849686489142,-82,121958.88046747289,,
2021-12-17,GOOGL,SMAStrategy30,TRADE_CLOSE,,0,121958.88046747289,-394.01524792270675,-394.01524792270675
2021-12-17,AAPL,SMAStrategy10,TRADE_CLOSE,,0,121958.88046747289,1520.3650696526272,1520.3650696526272
2021-12-17,GOOGL,SMAStrategy30,SELL,141.43136775160448,-85,121958.88046747289,,
2021-12-17,GOOGL,SMAStrategy10,TRADE_CLOSE,,0,121958.88046747289,-394.01524792270675,-394.01524792270675
2021-12-17,MSFT,SMAStrategy10,TRADE_CLOSE,,0,121958.88046747289,-545.269465470147,-545.269465470147
2021-12-23,AAPL,SMAStrategy10,BUY,172.23690795484498,71,123317.25588004879,,
2021-12-23,MSFT,SMAStrategy10,BUY,321.9632187915845,37,123317.25588004879,,
2021-12-23,GOOGL,SMAStrategy10,BUY,145.40139302599,84,123317.25588004879,,
2021-12-23,GOOGL,SMAStrategy30,BUY,145.40139302599,84,123317.25588004879,,
2021-12-23,MSFT,SMAStrategy30,BUY,321.9632187915845,37,123317.25588004879,,
2021-12-23,TSLA,SMAStrategy10,BUY,335.6000061035156,36,123317.25588004879,,
2021-12-27,TSLA,SMAStrategy30,BUY,357.8900146484375,34,125185.97774284176,,
