date,stock,strategy,operation,price,size,capital,profit_gross,profit_net
2021-10-28,GOOGL,SMAStrategySMA_period10,BUY,146.03113135042497,83,122948.65713336582,,
2021-11-02,AAPL,SMAStrategySMA_period10,TRADE_CLOSE,,0,126267.37230368929,377.823170189958,377.823170189958
2021-11-02,AAPL,SMAStrategySMA_period10,SELL,145.39336412691904,-79,126267.37230368929,,
2021-11-03,AAPL,SMAStrategySMA_period10,BUY,147.08534391435344,86,128048.1407135051,,
2021-11-10,TSLA,SMAStrategySMA_period10,SELL,336.8033447265625,-44,121715.48363953049,,
2021-11-10,TSLA,SMAStrategySMA_period10,TRADE_CLOSE,,0,121715.48363953049,3746.0136108398438,3746.0136108398438
2021-11-11,GOOGL,SMAStrategySMA_period10,TRADE_CLOSE,,0,121903.15902404455,-53.1345851192101,-53.1345851192101
2021-11-11,AAPL,SMAStrategySMA_period10,SELL,145.89937206123298,-86,121903.15902404455,,
2021-11-11,MSFT,SMAStrategySMA_period10,SELL,319.92653686758166,-39,121903.15902404455,,
2021-11-11,GOOGL,SMAStrategySMA_period10,SELL,145.39095562609714,-83,121903.15902404455,,
2021-11-11,AAPL,SMAStrategySMA_period10,TRADE_CLOSE,,0,121903.15902404455,-101.99357936835986,-101.99357936835986
2021-11-11,MSFT,SMAStrategySMA_period10,TRADE_CLOSE,,0,121903.15902404455,1358.6424954032727,1358.6424954032727
2021-11-15,MSFT,SMAStrategySMA_period10,BUY,326.0014764927282,37,121640.68126714055,,
2021-11-15,GOOGL,SMAStrategySMA_period10,BUY,147.78386805797064,82,121640.68126714055,,
2021-11-15,AAPL,SMAStrategySMA_period10,BUY,147.2804381058986,83,121640.68126714055,,
2021-11-16,AAPL,SMAStrategySMA_period10,SELL,146.85925789370467,-83,122654.58466377313,,
2021-11-16,AAPL,SMAStrategySMA_period10,TRADE_CLOSE,,0,122654.58466377313,-34.95795761209749,-34.95795761209749
2021-11-17,AAPL,SMAStrategySMA_period10,BUY,147.89747444135526,82,123649.21121148628,,
2021-11-19,TSLA,SMAStrategySMA_period10,BUY,366.2900085449219,34,126546.16790704292,,
2021-11-23,GOOGL,SMAStrategySMA_period10,SELL,145.05698650074015,-82,124830.92347222276,,
2021-11-23,GOOGL,SMAStrategySMA_period10,TRADE_CLOSE,,0,124830.92347222276,-223.60428769289973,-223.60428769289973
2021-11-26,MSFT,SMAStrategySMA_period10,TRADE_CLOSE,,0,122353.40417274326,-92.13652126317413,-92.13652126317413
2021-11-26,MSFT,SMAStrategySMA_period10,SELL,323.51130024237216,-37,122353.40417274326,,
2021-11-29,TSLA,SMAStrategySMA_period10,TRADE_CLOSE,,0,124655.90202096244,24.026611328125,24.026611328125
2021-11-29,GOOGL,SMAStrategySMA_period30,SELL,142.92013818734432,-85,124655.90202096244,,
2021-11-29,TSLA,SMAStrategySMA_period10,SELL,366.9966735839844,-34,124655.90202096244,,
2021-11-29,GOOGL,SMAStrategySMA_period30,TRADE_CLOSE,,0,124655.90202096244,387.64538712557083,387.64538712557083
2021-11-30,GOOGL,SMAStrategySMA_period30,BUY,143.92106736043897,86,124872.61047027426,,
2021-11-30,TSLA,SMAStrategySMA_period10,BUY,381.4566650390625,32,124872.61047027426,,
2021-12-01,GOOGL,SMAStrategySMA_period30,SELL,142.92013447496637,-86,123604.04887411064,,
2021-12-01,GOOGL,SMAStrategySMA_period30,TRADE_CLOSE,,0,123604.04887411064,-86.08022815064305,-86.08022815064305
2021-12-02,TSLA,SMAStrategySMA_period10,SELL,366.35333251953125,-32,123278.29953023857,,
2021-12-02,TSLA,SMAStrategySMA_period10,TRADE_CLOSE,,0,123278.29953023857,-483.306640625,-483.306640625
2021-12-03,MSFT,SMAStrategySMA_period30,SELL,321.22778400852394,-38,122832.23387175682,,
2021-12-03,TSLA,SMAStrategySMA_period30,TRADE_CLOSE,,0,122832.23387175682,6389.600830078125,6389.600830078125
2021-12-03,MSFT,SMAStrategySMA_period30,TRADE_CLOSE,,0,122832.23387175682,1225.3477518643429,1225.3477518643429
2021-12-03,TSLA,SMAStrategySMA_period30,SELL,361.5966796875,-48,122832.23387175682,,
2021-12-08,GOOGL,SMAStrategySMA_period30,BUY,146.48966913877248,85,125446.8719403554,,
2021-12-08,MSFT,SMAStrategySMA_period30,BUY,324.44021120612,38,125446.8719403554,,
2021-12-08,MSFT,GoldenCrossStrategySMA_short_period10SMA_long_period30,SELL,324.44021120612,-38,125446.8719403554,,
2021-12-08,MSFT,GoldenCrossStrategySMA_short_period10SMA_long_period30,TRADE_CLOSE,,0,125446.8719403554,1011.9717890785723,1011.9717890785723
2021-12-08,MSFT,SMAStrategySMA_period10,BUY,324.44021120612,38,125446.8719403554,,
2021-12-08,GOOGL,SMAStrategySMA_period10,BUY,146.48966913877248,85,125446.8719403554,,
2021-12-10,MSFT,SMAStrategySMA_period30,SELL,324.1209277504692,-38,126383.47134526385,,
2021-12-10,MSFT,SMAStrategySMA_period30,TRADE_CLOSE,,0,126383.47134526385,-12.132771314730576,-12.132771314730576
2021-12-13,MSFT,SMAStrategySMA_period30,BUY,329.63611839279116,38,125268.94475087881,,
2021-12-14,GOOGL,SMAStrategySMA_period30,SELL,142.88836698093175,-85,123914.56539555197,,
2021-12-14,GOOGL,SMAStrategySMA_period30,TRADE_CLOSE,,0,123914.56539555197,-306.11068341646245,-306.11068341646245
2021-12-15,GOOGL,SMAStrategySMA_period10,SELL,142.33355877435457,-85,124676.13187681707,,
2021-12-15,MSFT,SMAStrategySMA_period10,TRADE_CLOSE,,0,124676.13187681707,-246.34582559054024,-246.34582559054024
2021-12-15,MSFT,SMAStrategySMA_period30,TRADE_CLOSE,,0,124676.13187681707,-443.79029868404393,-443.79029868404393
2021-12-15,MSFT,SMAStrategySMA_period10,SELL,317.9574263221584,-38,124676.13187681707,,
2021-12-15,MSFT,SMAStrategySMA_period30,SELL,317.9574263221584,-38,124676.13187681707,,
2021-12-15,GOOGL,SMAStrategySMA_period10,TRADE_CLOSE,,0,124676.13187681707,-353.2693809755226,-353.2693809755226
2021-12-16,GOOGL,SMAStrategySMA_period30,BUY,146.0668723499837,85,122708.65902117928,,
2021-12-16,GOOGL,SMAStrategySMA_period10,BUY,146.0668723499837,85,122708.65902117928,,
2021-12-16,MSFT,SMAStrategySMA_period10,BUY,324.82724448403934,38,122708.65902117928,,
2021-12-17,GOOGL,SMAStrategySMA_period10,SELL,141.43138309383306,-85,121958.88552989365,,
2021-12-17,MSFT,SMAStrategySMA_period10,SELL,310.4780493148756,-38,121958.88552989365,,
2021-12-17,AAPL,SMAStrategySMA_period10,SELL,166.43852716670187,-82,121958.88552989365,,
2021-12-17,GOOGL,SMAStrategySMA_period30,TRADE_CLOSE,,0,121958.88552989365,-394.016586772804,-394.016586772804
2021-12-17,AAPL,SMAStrategySMA_period10,TRADE_CLOSE,,0,121958.88552989365,1520.3663234784226,1520.3663234784226
2021-12-17,GOOGL,SMAStrategySMA_period30,SELL,141.43138309383306,-85,121958.88552989365,,
2021-12-17,GOOGL,SMAStrategySMA_period10,TRADE_CLOSE,,0,121958.88552989365,-394.016586772804,-394.016586772804
2021-12-17,MSFT,SMAStrategySMA_period10,TRADE_CLOSE,,0,121958.88552989365,-545.2694164282225,-545.2694164282225
2021-12-23,AAPL,SMAStrategySMA_period10,BUY,172.23690795484498,71,123317.25851849082,,
2021-12-23,MSFT,SMAStrategySMA_period10,BUY,321.963188450899,37,123317.25851849082,,
2021-12-23,GOOGL,SMAStrategySMA_period10,BUY,145.40139302599,84,123317.25851849082,,
2021-12-23,GOOGL,SMAStrategySMA_period30,BUY,145.40139302599,84,123317.25851849082,,
2021-12-23,MSFT,SMAStrategySMA_period30,BUY,321.963188450899,37,123317.25851849082,,
2021-12-23,TSLA,SMAStrategySMA_period10,BUY,335.6000061035156,36,123317.25851849082,,
2021-12-27,TSLA,SMAStrategySMA_period30,BUY,357.8900146484375,34,125185.97781780723,,
